Posting Date,Order No.,Item,Quantity,Department,Time,"Direct 
Cost","Overhead 
Cost",Departement Code,Sales order
7/23/2023,POR-11045349,Arm chair,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12152071
7/24/2023,POR-11044902,Ceiling,726.00,machine,170.00,4799.86,2960.14,PRODUCTION,SSO-12150083
7/24/2023,POR-11044999,Sofa,3.00,machine,1.00,45.00,27.75,PRODUCTION,PROD-CARPENTRY-0001
7/24/2023,POR-11044999,Sofa,3.00,Assembly,25.00,625.00,925.00,PRODUCTION,PROD-CARPENTRY-0004
7/24/2023,POR-11045000,Arm chair,2.00,machine,1.18,50.40,31.08,PRODUCTION,SSO-12158783
7/24/2023,POR-11045000,Arm chair,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12158783
7/24/2023,POR-11045001,Sofa,1.00,machine,1.00,45.00,27.75,PRODUCTION,SSO-12158783
7/24/2023,POR-11045001,Sofa,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12158783
7/24/2023,POR-11045002,Sofa,1.00,machine,1.00,45.00,27.75,PRODUCTION,SSO-12158783
7/24/2023,POR-11045002,Sofa,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12158783
7/24/2023,POR-11045012,Rectangular Center Table,1.00,machine,1.34,18.02,12.58,PRODUCTION,SSO-12158884
7/24/2023,POR-11045012,Rectangular Center Table,1.00,Veneer,4.00,100.00,148.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045012,Rectangular Center Table,1.00,Assembly,35.00,875.00,1295.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045013,Square Side Table,2.00,machine,1.17,9.01,6.29,PRODUCTION,SSO-12158884
7/24/2023,POR-11045013,Square Side Table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045013,Square Side Table,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045065,Chaise Lounge,1.00,Upholstery,70.00,805.04,1014.96,PRODUCTION,SSO-12158884
7/24/2023,POR-11045078,Sofa,3.50,Upholstery,50.00,1150.06,1449.94,PRODUCTION,SSO-12158884
7/24/2023,POR-11045079,Sofa,3.00,Upholstery,45.00,1035.05,1304.95,PRODUCTION,SSO-12158884
7/24/2023,POR-11045080,Sofa,3.00,Upholstery,45.00,1035.05,1304.95,PRODUCTION,SSO-12158884
7/24/2023,POR-11045081,Sofa,3.00,Upholstery,45.00,1035.05,1304.95,PRODUCTION,SSO-12158884
7/24/2023,POR-11045091,Dining Side Chair,1.00,Upholstery,9.00,207.01,260.99,PRODUCTION,SSO-12158884
7/24/2023,POR-11045092,Dining Side Chair,1.00,Upholstery,9.00,207.01,260.99,PRODUCTION,SSO-12158884
7/24/2023,POR-11045093,Dining Side Chair,1.00,Upholstery,9.00,207.01,260.99,PRODUCTION,SSO-12158884
7/24/2023,POR-11045094,Arm chair,2.00,Upholstery,28.00,644.03,811.97,PRODUCTION,SSO-12158884
7/24/2023,POR-11045105,Round side table,1.00,machine,3.34,10.20,6.29,PRODUCTION,SSO-12158884
7/24/2023,POR-11045105,Round side table,1.00,Veneer,4.00,100.00,148.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045105,Round side table,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045114,Sofa,2.00,machine,1.51,70.20,43.29,PRODUCTION,SOJ-12003892
7/24/2023,POR-11045114,Sofa,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SOJ-12003892
7/24/2023,POR-11045114,Sofa,2.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SOJ-12003892
7/24/2023,POR-11045142,Sofa,4.25,machine,1.17,60.00,37.00,PRODUCTION,SOJ-12003892
7/24/2023,POR-11045142,Sofa,4.25,Assembly,50.00,1250.00,1850.00,PRODUCTION,SOJ-12003892
7/24/2023,POR-11045169,TV unit,12.87,machine,1.42,10.20,6.29,PRODUCTION,SSO-12158884
7/24/2023,POR-11045169,TV unit,12.87,Veneer,20.00,500.00,740.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045169,TV unit,12.87,Assembly,115.00,2875.00,4255.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045172,Sofa,7.30,machine,1.67,90.00,55.50,PRODUCTION,SSO-12158884
7/24/2023,POR-11045172,Sofa,7.30,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045173,Sofa,9.20,machine,2.17,120.00,74.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045173,Sofa,9.20,Assembly,60.00,1500.00,2220.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045177,Arm chair,2.00,Upholstery,28.00,644.03,811.97,PRODUCTION,SSO-12158884
7/24/2023,POR-11045178,Round side table,2.00,machine,2.16,4.80,2.96,PRODUCTION,SSO-12158884
7/24/2023,POR-11045178,Round side table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045178,Round side table,2.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045183,Desk,1.00,machine,0.84,4.80,2.96,PRODUCTION,SSO-12158884
7/24/2023,POR-11045183,Desk,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045183,Desk,1.00,Assembly,35.00,875.00,1295.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045188,TV unit,18.28,machine,1.84,20.40,12.58,PRODUCTION,SSO-12158884
7/24/2023,POR-11045188,TV unit,18.28,Veneer,14.00,350.00,518.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045188,TV unit,18.28,Assembly,115.00,2875.00,4255.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045205,Arm chair,2.00,Upholstery,28.00,644.03,811.97,PRODUCTION,SSO-12158884
7/24/2023,POR-11045215,Square Center Table,1.00,machine,0.33,4.80,2.96,PRODUCTION,SSO-12158884
7/24/2023,POR-11045215,Square Center Table,1.00,Veneer,4.00,100.00,148.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045215,Square Center Table,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045216,Square Side Table,2.00,machine,0.25,4.80,2.96,PRODUCTION,SSO-12158884
7/24/2023,POR-11045216,Square Side Table,2.00,Veneer,6.00,150.00,222.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045216,Square Side Table,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045220,Dining Side Chair,1.00,Upholstery,9.00,207.01,260.99,PRODUCTION,SSO-12158884
7/24/2023,POR-11045223,Dining Side Chair,1.00,Upholstery,9.00,207.01,260.99,PRODUCTION,SSO-12158884
7/24/2023,POR-11045227,Round side table,2.00,machine,0.66,4.80,2.96,PRODUCTION,SSO-12158884
7/24/2023,POR-11045227,Round side table,2.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045227,Round side table,2.00,Assembly,24.00,600.00,888.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045228,Round side table,1.00,machine,0.41,4.80,2.96,PRODUCTION,SSO-12158884
7/24/2023,POR-11045228,Round side table,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045228,Round side table,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12158884
7/24/2023,POR-11045266,Sofa,3.00,machine,2.90,129.00,79.55,PRODUCTION,PROD-CARPENTRY-0001
7/24/2023,POR-11045266,Sofa,3.00,Assembly,75.00,1875.00,2775.00,PRODUCTION,PROD-CARPENTRY-0004
7/24/2023,POR-11045313,Sofa,3.00,machine,0.50,30.00,18.50,PRODUCTION,SSO-12157123
7/24/2023,POR-11045313,Sofa,3.00,Veneer,0.42,10.50,15.54,PRODUCTION,SSO-12157123
7/24/2023,POR-11045313,Sofa,3.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12157123
7/25/2023,POR-11044380,Arm chair,11.00,Control&Packing,0.50,0.00,0.00,PRODUCTION,MAN-CTLPAC-0001
7/25/2023,POR-11044389,Arm chair,8.00,Control&Packing,0.50,0.00,0.00,PRODUCTION,MAN-CTLPAC-0001
7/25/2023,POR-11044413,Banquette,4.00,Control&Packing,0.50,0.00,0.00,PRODUCTION,SSO-12152324
7/25/2023,POR-11045028,Arm chair,2.00,Upholstery,28.00,644.03,811.97,PRODUCTION,SSO-12158884
7/25/2023,POR-11045048,Arm chair,2.00,Upholstery,28.00,644.03,811.97,PRODUCTION,SSO-12158884
7/25/2023,POR-11045053,Dining Side Chair,1.00,Upholstery,9.00,207.01,260.99,PRODUCTION,SSO-12158884
7/25/2023,POR-11045176,Banquette,1.00,Upholstery,25.00,575.03,724.97,PRODUCTION,SSO-12158884
7/25/2023,POR-11045180,Vase,1.00,machine,4.16,4.80,2.96,PRODUCTION,SSO-12158884
7/25/2023,POR-11045180,Vase,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12158884
7/25/2023,POR-11045180,Vase,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,SSO-12158884
7/25/2023,POR-11045182,Dining Side Chair,4.00,Upholstery,36.00,828.04,1043.96,PRODUCTION,SSO-12158884
7/25/2023,POR-11045185,Arm chair,2.00,Upholstery,28.00,644.03,811.97,PRODUCTION,SSO-12158884
7/25/2023,POR-11045213,Sofa,1.00,Upholstery,45.00,1035.05,1304.95,PRODUCTION,PROD-UPHOLSTERY-0002
7/25/2023,POR-11045226,Arm chair,4.00,Upholstery,56.00,1288.07,1623.93,PRODUCTION,SSO-12158884
7/25/2023,POR-11045226,Arm chair,4.00,Control&Packing,1.00,0.00,0.00,PRODUCTION,SSO-12158884
7/25/2023,POR-11045234,Mirror,1.00,Upholstery,1.00,23.00,29.00,PRODUCTION,SSO-12158884
7/26/2023,POR-11045021,Banquette,1.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12158884
7/26/2023,POR-11045024,Banquette,1.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12158884
7/26/2023,POR-11045027,Banquette,1.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12158884
7/26/2023,POR-11045098,Banquette,1.00,Upholstery,14.00,322.02,405.98,PRODUCTION,SSO-12158884
7/26/2023,POR-11045099,Banquette,1.00,Upholstery,14.00,322.02,405.98,PRODUCTION,SSO-12158884
7/26/2023,POR-11045100,Banquette,1.00,Upholstery,14.00,322.02,405.98,PRODUCTION,SSO-12158884
7/26/2023,POR-11045200,Arm chair,2.00,Upholstery,28.00,644.03,811.97,PRODUCTION,SSO-12158884
7/26/2023,POR-11045210,Arm chair,2.00,Upholstery,28.00,644.03,811.97,PRODUCTION,SSO-12158884
7/26/2023,POR-11045241,Dining Side Chair,4.00,Upholstery,42.65,81.00,102.13,PRODUCTION,SSO-12158884
7/26/2023,POR-11045241,Dining Side Chair,4.00,Painting,2.17,6.00,8.88,PRODUCTION,SSO-12158884
7/27/2023,POR-11044887,Rectangular Center Table,1.00,machine,0.92,10.20,6.29,PRODUCTION,PROD-CARPENTRY-0001
7/27/2023,POR-11044887,Rectangular Center Table,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,PROD-CARPENTRY-0003
7/27/2023,POR-11044887,Rectangular Center Table,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,PROD-CARPENTRY-0004
7/27/2023,POR-11044888,Square Side Table,2.00,machine,0.84,10.20,6.29,PRODUCTION,SSO-12156776
7/27/2023,POR-11044888,Square Side Table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12156776
7/27/2023,POR-11044888,Square Side Table,2.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12156776
7/27/2023,POR-11044889,Rectangular Side Table,4.00,machine,0.58,4.24,2.96,PRODUCTION,SSO-12156776
7/27/2023,POR-11044889,Rectangular Side Table,4.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12156776
7/27/2023,POR-11044889,Rectangular Side Table,4.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12156776
7/27/2023,POR-11045008,Banquette,1.00,Upholstery,14.00,322.02,405.98,PRODUCTION,SSO-12158884
7/27/2023,POR-11045009,unit drawer,1.00,machine,2.50,4.80,2.96,PRODUCTION,SSO-12158884
7/27/2023,POR-11045009,unit drawer,1.00,Veneer,6.00,150.00,222.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045009,unit drawer,1.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045029,Round side table,2.00,machine,1.42,15.00,9.25,PRODUCTION,SSO-12158884
7/27/2023,POR-11045029,Round side table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045029,Round side table,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045030,Rectangular Dining Table,1.00,machine,1.09,10.20,6.29,PRODUCTION,SSO-12158884
7/27/2023,POR-11045030,Rectangular Dining Table,1.00,Veneer,9.00,225.00,333.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045030,Rectangular Dining Table,1.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045032,Bed,1.00,Upholstery,40.00,920.05,1159.95,PRODUCTION,SSO-12158884
7/27/2023,POR-11045035,Bed,1.00,Upholstery,7.00,161.01,202.99,PRODUCTION,SSO-12158884
7/27/2023,POR-11045085,Round center table,1.00,machine,1.75,15.00,9.25,PRODUCTION,SSO-12158884
7/27/2023,POR-11045085,Round center table,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045085,Round center table,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045154,Sofa,13.00,machine,1.33,75.00,46.25,PRODUCTION,SOJ-12003892
7/27/2023,POR-11045154,Sofa,13.00,Veneer,1.00,25.00,37.00,PRODUCTION,SOJ-12003892
7/27/2023,POR-11045154,Sofa,13.00,Assembly,100.00,1250.00,1850.00,PRODUCTION,SOJ-12003892
7/27/2023,POR-11045167,Partition,6.00,machine,2.59,30.00,18.50,PRODUCTION,SSO-12158884
7/27/2023,POR-11045167,Partition,6.00,Veneer,8.00,200.00,296.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045167,Partition,6.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045168,TV unit,1.00,machine,1.66,9.60,5.92,PRODUCTION,SSO-12158884
7/27/2023,POR-11045168,TV unit,1.00,Veneer,9.00,225.00,333.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045168,TV unit,1.00,Assembly,60.00,1500.00,2220.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045175,TV unit,23.89,machine,5.00,30.00,18.50,PRODUCTION,SSO-12158884
7/27/2023,POR-11045175,TV unit,23.89,Veneer,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045175,TV unit,23.89,Assembly,190.00,2250.00,3330.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045179,Box,7.00,machine,7.17,150.00,92.50,PRODUCTION,SSO-12158884
7/27/2023,POR-11045179,Box,7.00,Veneer,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045179,Box,7.00,Assembly,315.00,7875.00,11655.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045187,Arm chair,2.00,Upholstery,24.00,552.03,695.97,PRODUCTION,SSO-12158884
7/27/2023,POR-11045187,Arm chair,2.00,Control&Packing,1.00,0.00,0.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045234,Mirror,1.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12158884
7/27/2023,POR-11045234,Mirror,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045234,Mirror,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045240,Round side table,2.00,machine,1.25,4.80,2.96,PRODUCTION,SSO-12158884
7/27/2023,POR-11045240,Round side table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045240,Round side table,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12158884
7/27/2023,POR-11045350,Arm chair,2.00,machine,0.75,30.00,18.50,PRODUCTION,SSO-12152071
7/27/2023,POR-11045350,Arm chair,2.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12152071
7/27/2023,POR-11045351,Arm chair,2.00,machine,0.75,30.00,18.50,PRODUCTION,SSO-12152071
7/27/2023,POR-11045351,Arm chair,2.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12152071
7/27/2023,POR-11045352,Dining Side Chair,14.00,machine,30.17,120.00,74.00,PRODUCTION,SSO-12152071
7/27/2023,POR-11045352,Dining Side Chair,14.00,Assembly,140.00,3500.00,5180.00,PRODUCTION,SSO-12152071
7/30/2023,POR-11039702,Banquette,1.00,Upholstery,10.00,230.01,289.99,PRODUCTION,SSO-12118882
7/30/2023,POR-11040147,Dining Side Chair,4.00,Upholstery,36.00,828.04,1043.96,PRODUCTION,SSO-12119580
7/30/2023,POR-11042861,Dining Side Chair,6.00,Upholstery,54.00,1242.06,1565.94,PRODUCTION,SSO-12142772
7/30/2023,POR-11042862,Arm chair,2.00,Upholstery,24.00,552.03,695.97,PRODUCTION,SSO-12142772
7/30/2023,POR-11044380,Arm chair,11.00,Upholstery,714.00,23.00,29.00,PRODUCTION,PROD-UPHOLSTERY-0001
7/30/2023,POR-11044380,Arm chair,11.00,Painting,15.00,12.50,18.50,PRODUCTION,PROD-PAINTING-0004
7/30/2023,POR-11044380,Arm chair,11.00,Assembly,2.00,50.00,74.00,PRODUCTION,MAN-PURCHASING-0001
7/30/2023,POR-11044389,Arm chair,8.00,Upholstery,108.00,2484.13,3131.87,PRODUCTION,PROD-UPHOLSTERY-0002
7/30/2023,POR-11044407,Arm chair,2.00,Upholstery,28.00,644.03,811.97,PRODUCTION,SSO-12152324
7/30/2023,POR-11044769,Console,1.00,Control&Packing,1.00,0.00,0.00,PRODUCTION,SSO-12152434
7/30/2023,POR-11044769,Console,1.00,Painting,20.00,500.00,740.00,PRODUCTION,SSO-12152434
7/30/2023,POR-11044769,Console,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12152434
7/30/2023,POR-11044769,Console,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,SSO-12152434
7/30/2023,POR-11044798,Dining Arm chair,6.00,Upholstery,60.00,1380.07,1739.93,PRODUCTION,SSO-12152434
7/30/2023,POR-11044896,Pouf,1.00,Control&Packing,0.50,0.00,0.00,PRODUCTION,SOJ-12003889
7/30/2023,POR-11044899,Pouf,1.00,Control&Packing,0.50,0.00,0.00,PRODUCTION,SOJ-12003889
7/30/2023,POR-11044901,Pouf,1.00,Control&Packing,0.50,0.00,0.00,PRODUCTION,SOJ-12003889
7/30/2023,POR-11045005,Round Side Table,2.00,Painting,15.00,375.00,555.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045007,Night stand,2.00,Painting,15.00,375.00,555.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045016,Square Center Table,2.00,Painting,30.00,750.00,1110.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045017,Square Side Table,2.00,Painting,30.00,750.00,1110.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045029,Round side table,2.00,Painting,20.00,500.00,740.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045030,Rectangular Dining Table,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045031,Round side table,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045049,Rectangular Center Table,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045050,Rectangular Center Table,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045054,Bed,1.00,machine,35.00,2099.94,1295.06,PRODUCTION,SSO-12158884
7/30/2023,POR-11045064,Chaise Lounge,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045077,Arm chair,12.00,Upholstery,168.00,3864.20,4871.80,PRODUCTION,SSO-12158884
7/30/2023,POR-11045077,Arm chair,12.00,Painting,48.00,1200.00,1776.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045156,Dining Side Chair,1.00,Painting,5.00,125.00,185.00,PRODUCTION,PROD-PAINTING-0004
7/30/2023,POR-11045156,Dining Side Chair,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,MAN-PURCHASING-0001
7/30/2023,POR-11045157,Dining Side Chair,6.00,Painting,18.00,450.00,666.00,PRODUCTION,SSO-12159563
7/30/2023,POR-11045157,Dining Side Chair,6.00,Assembly,60.00,1500.00,2220.00,PRODUCTION,SSO-12159563
7/30/2023,POR-11045158,Dining Side Chair,60.00,Painting,100.00,2500.00,3700.00,PRODUCTION,SSO-12159563
7/30/2023,POR-11045158,Dining Side Chair,60.00,Assembly,400.00,10000.00,14800.00,PRODUCTION,SSO-12159563
7/30/2023,POR-11045162,Arm chair,6.00,Painting,70.75,12.50,18.50,PRODUCTION,SSO-12158884
7/30/2023,POR-11045162,Arm chair,6.00,Assembly,0.25,6.25,9.25,PRODUCTION,SSO-12158884
7/30/2023,POR-11045162,Arm chair,6.00,Upholstery,84.00,1932.10,2435.90,PRODUCTION,SSO-12158884
7/30/2023,POR-11045162,Arm chair,6.00,Control&Packing,0.50,0.00,0.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045163,Console,2.00,Painting,40.00,1000.00,1480.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045165,Round side table,2.00,Painting,20.00,500.00,740.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045169,TV unit,12.87,Painting,150.00,3750.00,5550.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045170,Closet,7.50,Painting,30.00,750.00,1110.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045171,Closet,7.50,Painting,30.00,750.00,1110.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045172,Sofa,7.30,Painting,50.00,1250.00,1850.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045173,Sofa,9.20,Painting,70.00,1750.00,2590.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045175,TV unit,23.89,Painting,100.00,1250.00,1850.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045178,Round side table,2.00,Painting,15.00,375.00,555.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045180,Vase,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045181,Arm chair,2.00,Painting,20.00,500.00,740.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045181,Arm chair,2.00,Upholstery,28.00,644.03,811.97,PRODUCTION,SSO-12158884
7/30/2023,POR-11045183,Desk,1.00,Painting,15.00,375.00,555.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045186,Mirror,3.00,Painting,30.00,750.00,1110.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045188,TV unit,18.28,Painting,150.00,3750.00,5550.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045190,Mirror,1.00,Painting,5.00,125.00,185.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045191,Closet,7.50,Painting,60.00,1500.00,2220.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045193,Mirror,1.00,Painting,5.00,125.00,185.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045194,Closet,7.50,Painting,60.00,1500.00,2220.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045196,Mirror,1.00,Painting,5.00,125.00,185.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045196,Mirror,1.00,Assembly,5.00,125.00,185.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045197,Closet,7.50,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045199,Mirror,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045202,Closet,7.50,Painting,70.00,1750.00,2590.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045204,Mirror,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045207,Closet,7.50,Painting,70.00,1750.00,2590.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045209,Mirror,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045212,Closet,1.00,Painting,70.00,1750.00,2590.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045215,Square Center Table,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045216,Square Side Table,2.00,Painting,22.40,2.50,3.70,PRODUCTION,SSO-12158884
7/30/2023,POR-11045218,Square Center Table,1.00,Painting,15.00,375.00,555.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045219,Mirror,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045219,Mirror,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045222,Mirror,1.00,Painting,5.00,125.00,185.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045222,Mirror,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045224,Sofa,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045227,Round side table,2.00,Painting,30.00,750.00,1110.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045228,Round side table,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045229,Console,1.00,Painting,15.00,375.00,555.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045230,Sofa,1.00,Upholstery,35.00,805.04,1014.96,PRODUCTION,SSO-12158884
7/30/2023,POR-11045237,Stand,2.00,Painting,23.50,6.25,9.25,PRODUCTION,SSO-12158884
7/30/2023,POR-11045238,Rectangular Side Table,5.00,Painting,50.00,1250.00,1850.00,PRODUCTION,SSO-12158884
7/30/2023,POR-11045242,Sofa,5.00,Painting,10.84,1.73,2.55,PRODUCTION,SSO-12158884
7/30/2023,POR-11045242,Sofa,5.00,Upholstery,75.00,1725.09,2174.91,PRODUCTION,SSO-12158884
7/31/2023,POR-11042832,Pouf,1.00,machine,2.58,45.00,27.75,PRODUCTION,SSO-12142733
7/31/2023,POR-11042832,Pouf,1.00,Assembly,70.00,1750.00,2590.00,PRODUCTION,SSO-12142733
7/31/2023,POR-11044407,Arm chair,2.00,Control&Packing,1.00,0.00,0.00,PRODUCTION,SSO-12152324
7/31/2023,POR-11044648,TV unit,7.56,machine,1.83,43.99,30.71,PRODUCTION,SSO-12152434
7/31/2023,POR-11044648,TV unit,7.56,Assembly,90.00,1000.00,1480.00,PRODUCTION,SSO-12152434
7/31/2023,POR-11044766,Rectangular Dining Table,1.00,machine,9.25,40.20,24.79,PRODUCTION,SSO-12152434
7/31/2023,POR-11044766,Rectangular Dining Table,1.00,Assembly,60.00,1500.00,2220.00,PRODUCTION,SSO-12152434
7/31/2023,POR-11044768,Buffet,1.00,machine,0.59,10.20,6.29,PRODUCTION,SSO-12152434
7/31/2023,POR-11044768,Buffet,1.00,Veneer,9.00,225.00,333.00,PRODUCTION,SSO-12152434
