Posting Date,Order No.,Work center Number,Department,Item,Time,Quantity,Sales order
6/1/2023,POR-11047433,203,Painting ,Chair,1,2,PROD-PAINTING-0001
6/1/2023,POR-11047433,202,Painting ,Chair,0.25,2,PROD-PAINTING-0002
6/1/2023,POR-11047433,203,Painting ,Chair,2.5,2,PROD-PAINTING-0001
6/1/2023,POR-11047424,202,Painting ,Chair,0.25,2,PROD-PAINTING-0002
6/1/2023,POR-11047424,201,Painting ,Chair,0.25,2,PROD-PAINTING-0002
6/1/2023,POR-11047424,200,Painting ,Chair,2.5,2,PROD-PAINTING-0001
6/30/2023,POR-11047424,304,Upholstery,Chair,0,2,PROD-UPHOLSTERY-0003
6/30/2023,POR-11047424,301,Upholstery,Chair,0,2,PROD-UPHOLSTERY-0001
6/30/2023,POR-11047423,300,Upholstery,Chair,0,2,PROD-UPHOLSTERY-0001
6/30/2023,POR-11047423,302,Upholstery,Chair,18,2,PROD-UPHOLSTERY-0002
1/31/2023,POR-11047423,301,Upholstery,Sofa,0,3,PROD-UPHOLSTERY-0001
1/31/2023,POR-11047423,303,Upholstery,Sofa,0,3,PROD-UPHOLSTERY-0002
1/31/2023,POR-11047423,304,Upholstery,Sofa,0,3,PROD-UPHOLSTERY-0003
1/31/2023,POR-11047428,304,Upholstery,Sofa,0,3,PROD-UPHOLSTERY-0003
1/31/2023,POR-11047428,300,Upholstery,Sofa,0,3,PROD-UPHOLSTERY-0001
1/31/2023,POR-11047428,302,Upholstery,Sofa,135,3,PROD-UPHOLSTERY-0002
2/1/2023,POR-11047428,205,Painting ,Sofa,0,3,PROD-PAINTING-0004
2/1/2023,POR-11047428,204,Painting ,Sofa,0,3,PROD-PAINTING-0003
2/1/2023,POR-11047430,203,Painting ,Sofa,0,3,PROD-PAINTING-0001
2/1/2023,POR-11047430,202,Painting ,Sofa,0,3,PROD-PAINTING-0002
2/1/2023,POR-11047430,201,Painting ,Sofa,0,3,PROD-PAINTING-0002
2/1/2023,POR-11047430,200,Painting ,Sofa,60,3,PROD-PAINTING-0001
2/1/2023,POR-11047430,600,Control & Packing,Sofa,0,3,MAN-CTLPAC-0001
9/21/2023,POR-11047429,302,Upholstery,Sofa,45,1,PROD-UPHOLSTERY-0002
9/25/2023,POR-11047429,600,Control & Packing,Sofa,0,1,MAN-CTLPAC-0001
10/16/2023,POR-11047429,202,Painting ,Sofa,10,1,PROD-PAINTING-0002
10/16/2023,POR-11047429,303,Upholstery,Sofa,0,1,PROD-UPHOLSTERY-0002
10/16/2023,POR-11047429,304,Upholstery,Sofa,0,1,PROD-UPHOLSTERY-0003
10/16/2023,POR-11047420,304,Upholstery,Sofa,30,1,PROD-UPHOLSTERY-0003
10/16/2023,POR-11047420,300,Upholstery,Sofa,0,1,PROD-UPHOLSTERY-0001
10/16/2023,POR-11047420,114,Assembly,Sofa,0,1,MAN-PURCHASING-0001
10/16/2023,POR-11047420,301,Upholstery,Sofa,0,1,PROD-UPHOLSTERY-0001
10/16/2023,POR-11047420,205,Painting ,Sofa,0,1,PROD-PAINTING-0004
10/16/2023,POR-11047422,204,Painting ,Sofa,0,1,PROD-PAINTING-0003
10/16/2023,POR-11047422,202,Painting ,Sofa,0,1,PROD-PAINTING-0002
10/16/2023,POR-11047422,203,Painting ,Sofa,0,1,PROD-PAINTING-0001
10/16/2023,POR-11047422,200,Painting ,Sofa,0,1,PROD-PAINTING-0001
10/16/2023,POR-11047422,201,Painting ,Sofa,0,1,PROD-PAINTING-0002
10/16/2023,POR-11047421,202,Painting ,Sofa,0,1,PROD-PAINTING-0002
10/16/2023,POR-11047421,200,Painting ,Sofa,0,1,PROD-PAINTING-0001
12/31/2023,POR-11047421,400,Curtains,Curtains,10,37.5,MAN-CTLPAC-0001
12/31/2023,POR-11047421,400,Curtains,Curtains,10,1,SSO-12165039
12/31/2023,POR-11047421,400,Curtains,Curtains,0,1,PROD-CURTAINS-0001
12/31/2023,POR-11047419,400,Curtains,Curtains,10,2,PROD-CURTAINS-0001
4/30/2023,POR-11047419,101,Machine Carpentry,Curtains,0.25,0,SSO-12151618
4/30/2023,POR-11047419,103,Machine Carpentry,Curtains,0.5,0,SSO-12151618
4/30/2023,POR-11047419,107,Assembly,Curtains,10,2.5,SSO-12151618
4/30/2023,POR-11047419,101,Machine Carpentry,Curtains,0.25,0,SSO-12151618
4/30/2023,POR-11047509,103,Machine Carpentry,Curtains,0.5,0,SSO-12151618
4/30/2023,POR-11047509,107,Assembly,Curtains,10,8,SSO-12151618
5/31/2023,POR-11047509,400,Curtains,Curtains,2,8,SSO-12151618
4/30/2023,POR-11047509,101,Machine Carpentry,Curtains,0.25,0,SSO-12151618
4/30/2023,POR-11047509,103,Machine Carpentry,Curtains,0.5,0,SSO-12151618
4/30/2023,POR-11047508,107,Assembly,Curtains,10,20,SSO-12151618
5/31/2023,POR-11047508,100,Machine Carpentry,Curtains,2.0625,12,SSO-12151618
4/30/2023,POR-11047508,101,Machine Carpentry,Curtains,0.25,0,SSO-12151618
4/30/2023,POR-11047508,103,Machine Carpentry,Curtains,0.5,0,SSO-12151618
4/30/2023,POR-11047508,107,Assembly,Curtains,10,10,SSO-12151618
3/23/2023,POR-11047507,205,Painting ,Box,10,0,MAN-CTLPAC-0001
3/23/2023,POR-11047507,205,Painting ,Box,10,0,MAN-CTLPAC-0001
3/23/2023,POR-11047507,600,Control & Packing,Box,1,1,MAN-CTLPAC-0001
3/23/2023,POR-11047507,600,Control & Packing,Box,1,0,MAN-CTLPAC-0001
3/23/2023,POR-11047507,600,Control & Packing,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047501,205,Painting ,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047501,204,Painting ,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047501,202,Painting ,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047501,203,Painting ,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047501,202,Painting ,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047500,203,Painting ,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047500,202,Painting ,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047500,201,Painting ,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047500,200,Painting ,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047500,112,Assembly,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047499,106,Machine Carpentry,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047499,105,Machine Carpentry,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047499,104,Machine Carpentry,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047499,101,Machine Carpentry,Box,0,1,MAN-CTLPAC-0001
3/23/2023,POR-11047499,100,Machine Carpentry,Box,0,1,MAN-CTLPAC-0001
12/31/2023,POR-11047499,600,Control & Packing,Partition ,0,104.72,MAN-CTLPAC-0001
12/31/2023,POR-11047506,112,Assembly,Partition ,10,104.72,PROD-CARPENTRY-0004
12/31/2023,POR-11047506,106,Machine Carpentry,Partition ,0,104.72,PROD-CARPENTRY-0003
12/31/2023,POR-11047506,105,Machine Carpentry,Partition ,0,104.72,PROD-CARPENTRY-0002
12/31/2023,POR-11047506,104,Machine Carpentry,Partition ,0,104.72,PROD-CARPENTRY-0001
12/31/2023,POR-11047506,101,Machine Carpentry,Partition ,0,104.72,PROD-CARPENTRY-0001
12/31/2023,POR-11047492,100,Machine Carpentry,Partition ,0,104.72,PROD-CARPENTRY-0001
12/31/2023,POR-11047492,205,Painting ,Partition ,0,104.72,PROD-PAINTING-0004
12/31/2023,POR-11047492,204,Painting ,Partition ,0,104.72,PROD-PAINTING-0003
12/31/2023,POR-11047492,202,Painting ,Partition ,0,104.72,PROD-PAINTING-0002
12/31/2023,POR-11047492,203,Painting ,Partition ,0,104.72,PROD-PAINTING-0001
12/31/2023,POR-11047472,202,Painting ,Partition ,0,104.72,PROD-PAINTING-0002
12/31/2023,POR-11047472,203,Painting ,Partition ,0,104.72,PROD-PAINTING-0001
12/31/2023,POR-11047472,202,Painting ,Partition ,0,104.72,PROD-PAINTING-0002
12/31/2023,POR-11047472,201,Painting ,Partition ,0,104.72,PROD-PAINTING-0002
12/31/2023,POR-11047472,200,Painting ,Partition ,0,104.72,PROD-PAINTING-0001
2/1/2023,POR-11047493,304,Upholstery,Chair,0,2,SSO-12143514
2/1/2023,POR-11047493,302,Upholstery,Chair,0,2,SSO-12143514
2/1/2023,POR-11047493,301,Upholstery,Chair,0,2,SSO-12143514
2/1/2023,POR-11047493,300,Upholstery,Chair,28,2,SSO-12143514
2/1/2023,POR-11047493,600,Control & Packing,Chair,0,2,SSO-12143514
3/31/2023,POR-11047495,111,Assembly,Chair,-25,0,SSO-12143514
3/31/2023,POR-11047495,200,Painting ,Chair,14,0,SSO-12143514
3/22/2023,POR-11047495,600,Control & Packing,stool,0.5,2,SSO-12141079
3/26/2023,POR-11047495,301,Upholstery,stool,0,2,SSO-12141079
3/26/2023,POR-11047495,303,Upholstery,stool,0,2,SSO-12141079
3/26/2023,POR-11047498,304,Upholstery,stool,0,2,SSO-12141079
3/26/2023,POR-11047498,300,Upholstery,stool,0,2,SSO-12141079
3/26/2023,POR-11047498,302,Upholstery,stool,12,2,SSO-12141079
9/10/2023,POR-11047498,600,Control & Packing,Island,0,1,SSO-12157062
9/14/2023,POR-11047498,100,Machine Carpentry,Island,0.08,1,SSO-12157062
9/14/2023,POR-11047503,101,Machine Carpentry,Island,0.75,1,SSO-12157062
9/14/2023,POR-11047503,102,Machine Carpentry,Island,1,1,SSO-12157062
9/14/2023,POR-11047503,103,Machine Carpentry,Island,2,1,SSO-12157062
9/14/2023,POR-11047503,106,Machine Carpentry,Island,8,1,SSO-12157062
9/14/2023,POR-11047503,107,Assembly,Island,80,1,SSO-12157062
9/27/2023,POR-11047505,600,Control & Packing,Island,0,1,SSO-12161743
12/28/2023,POR-11047505,100,Machine Carpentry,Island,0.08,1,SSO-12161743
12/28/2023,POR-11047505,101,Machine Carpentry,Island,0.67,1,SSO-12161743
12/28/2023,POR-11047505,103,Machine Carpentry,Island,1,1,SSO-12161743
12/28/2023,POR-11047505,112,Assembly,Island,50,1,SSO-12161743
3/23/2023,POR-11047504,600,Control & Packing,Column,1,29,MAN-CTLPAC-0001
3/23/2023,POR-11047504,600,Control & Packing,Column,1,0,MAN-CTLPAC-0001
8/27/2023,POR-11047504,600,Control & Packing,wall decoration,0,126,MAN-CTLPAC-0001
10/30/2023,POR-11047504,100,Machine Carpentry,wall decoration,1.08,126,PROD-CARPENTRY-0001
10/30/2023,POR-11047504,103,Machine Carpentry,wall decoration,60,126,PROD-CARPENTRY-0001
10/30/2023,POR-11047502,107,Assembly,wall decoration,50,126,PROD-CARPENTRY-0004
7/20/2023,POR-11047502,100,Machine Carpentry,wall decoration,0.42,275,SSO-12150083
7/20/2023,POR-11047502,101,Machine Carpentry,wall decoration,3,275,SSO-12150083
7/20/2023,POR-11047502,107,Assembly,wall decoration,80,275,SSO-12150083
8/27/2023,POR-11047502,600,Control & Packing,wall decoration,0,275,SSO-12150083
11/23/2023,POR-11047494,100,Machine Carpentry,wall decoration,2,275,SSO-12150083
11/23/2023,POR-11047494,101,Machine Carpentry,wall decoration,2.5,275,SSO-12150083
11/23/2023,POR-11047494,112,Assembly,wall decoration,240,275,SSO-12150083
3/9/2023,POR-11047494,101,Machine Carpentry,wall decoration,0.25,125.62,SSO-12150083
3/9/2023,POR-11047494,106,Machine Carpentry,wall decoration,3,125.62,SSO-12150083
3/9/2023,POR-11040061,107,Assembly,wall decoration,20,125.62,SSO-12150083
6/30/2023,POR-11047471,205,Painting ,wall decoration,0,125.62,SSO-12150083
6/30/2023,POR-11047471,204,Painting ,wall decoration,0,125.62,SSO-12150083
6/30/2023,POR-11047471,202,Painting ,wall decoration,0,125.62,SSO-12150083
6/30/2023,POR-11047471,203,Painting ,wall decoration,0,125.62,SSO-12150083
6/30/2023,POR-11047471,202,Painting ,wall decoration,0,125.62,SSO-12150083
6/30/2023,POR-11046556,203,Painting ,wall decoration,0,125.62,SSO-12150083
6/30/2023,POR-11046497,202,Painting ,wall decoration,650,125.62,SSO-12150083
6/30/2023,POR-11046499,201,Painting ,wall decoration,0,125.62,SSO-12150083
6/30/2023,POR-11046498,200,Painting ,wall decoration,0,125.62,SSO-12150083
6/30/2023,POR-11046910,101,Machine Carpentry,wall decoration,0.5,125.62,SSO-12150083
6/30/2023,POR-11045363,107,Assembly,wall decoration,50,125.62,SSO-12150083
7/20/2023,POR-11045364,600,Control & Packing,wall decoration,0,125.62,SSO-12150083
7/20/2023,POR-11046775,100,Machine Carpentry,CEILING,5.5,236.69,SSO-12150083
7/20/2023,POR-11046774,101,Machine Carpentry,CEILING,22,236.69,SSO-12150083
7/20/2023,POR-11047623,102,Machine Carpentry,CEILING,25,236.69,SSO-12150083
7/20/2023,POR-11047623,103,Machine Carpentry,CEILING,30,236.69,SSO-12150083
7/20/2023,POR-11047623,106,Machine Carpentry,CEILING,100,236.69,SSO-12150083
7/20/2023,POR-11047623,107,Assembly,CEILING,1920,236.69,SSO-12150083
8/13/2023,POR-11047623,600,Control & Packing,CEILING,0,236.69,SSO-12150083
8/13/2023,POR-11047623,600,Control & Packing,CEILING,0,169.29,SSO-12150083
8/31/2023,POR-11047623,101,Machine Carpentry,CEILING,1.5,169.29,SSO-12150083
8/31/2023,POR-11047623,107,Assembly,CEILING,700,169.29,SSO-12150083
8/27/2023,POR-11047623,600,Control & Packing,wall decoration,0,212,SSO-12150083
8/31/2023,POR-11047623,100,Machine Carpentry,wall decoration,1.5,212,SSO-12150083
8/31/2023,POR-11047623,101,Machine Carpentry,wall decoration,7.5,212,SSO-12150083
8/31/2023,POR-11047622,107,Assembly,wall decoration,425,212,SSO-12150083
8/14/2023,POR-11047622,600,Control & Packing,Door,0,1,SSO-12150083
9/30/2023,POR-11047622,205,Painting ,Door,0,1,SSO-12150083
9/30/2023,POR-11047622,204,Painting ,Door,0,1,SSO-12150083
9/30/2023,POR-11047622,203,Painting ,Door,0,1,SSO-12150083
9/30/2023,POR-11047622,202,Painting ,Door,0,1,SSO-12150083
9/30/2023,POR-11047622,201,Painting ,Door,150,1,SSO-12150083
9/30/2023,POR-11047622,200,Painting ,Door,0,1,SSO-12150083
9/30/2023,POR-11047622,111,Assembly,Door,50,1,SSO-12150083
9/30/2023,POR-11047622,106,Machine Carpentry,Door,30,1,SSO-12150083
9/30/2023,POR-11047622,103,Machine Carpentry,Door,0,1,SSO-12150083
9/30/2023,POR-11047621,101,Machine Carpentry,Door,0,1,SSO-12150083
9/30/2023,POR-11047621,100,Machine Carpentry,Door,0,1,SSO-12150083
8/27/2023,POR-11047621,600,Control & Packing,wall decoration,0,205.2,SSO-12150083
11/16/2023,POR-11047621,111,Assembly,wall decoration,0,205.2,SSO-12150083
11/16/2023,POR-11047621,106,Machine Carpentry,wall decoration,0,205.2,SSO-12150083
11/16/2023,POR-11047621,100,Machine Carpentry,wall decoration,4,205.2,SSO-12150083
11/16/2023,POR-11047621,101,Machine Carpentry,wall decoration,9,205.2,SSO-12150083
11/16/2023,POR-11047621,112,Assembly,wall decoration,615,205.2,SSO-12150083
7/20/2023,POR-11047621,100,Machine Carpentry,Cabinet,0.25,15,SSO-12150083
7/20/2023,POR-11047621,101,Machine Carpentry,Cabinet,2.5,15,SSO-12150083
7/20/2023,POR-11047621,103,Machine Carpentry,Cabinet,2,15,SSO-12150083
7/20/2023,POR-11047620,107,Assembly,Cabinet,120,15,SSO-12150083
8/27/2023,POR-11047620,600,Control & Packing,Cabinet,0,15,SSO-12150083
6/30/2023,POR-11047620,100,Machine Carpentry,Cabinet,0.08,3.73,SSO-12150083
6/30/2023,POR-11047620,101,Machine Carpentry,Cabinet,0.42,3.73,SSO-12150083
6/30/2023,POR-11047620,107,Assembly,Cabinet,40,3.73,SSO-12150083
8/27/2023,POR-11047620,600,Control & Packing,Cabinet,0,3.73,SSO-12150083
9/30/2023,POR-11047620,107,Assembly,Cabinet,10,3.73,SSO-12150083
9/30/2023,POR-11047620,106,Machine Carpentry,Cabinet,0,3.73,SSO-12150083
9/30/2023,POR-11047620,105,Machine Carpentry,Cabinet,0,3.73,SSO-12150083
9/30/2023,POR-11047620,104,Machine Carpentry,Cabinet,0,3.73,SSO-12150083
9/30/2023,POR-11047620,103,Machine Carpentry,Cabinet,0,3.73,SSO-12150083
8/13/2023,POR-11047619,600,Control & Packing,Shelve,0,108,SSO-12150083
8/31/2023,POR-11047619,100,Machine Carpentry,Shelve,0.83,108,SSO-12150083
8/31/2023,POR-11047619,101,Machine Carpentry,Shelve,2,108,SSO-12150083
8/31/2023,POR-11047619,103,Machine Carpentry,Shelve,10,108,SSO-12150083
8/31/2023,POR-11047619,107,Assembly,Shelve,380,108,SSO-12150083
5/25/2023,POR-11047619,101,Machine Carpentry,wall decoration,1.5,311,SSO-12150083
5/31/2023,POR-11047619,107,Assembly,wall decoration,50,311,SSO-12150083
8/27/2023,POR-11047619,600,Control & Packing,wall decoration,0,311,SSO-12150083
8/31/2023,POR-11047619,100,Machine Carpentry,wall decoration,2,311,SSO-12150083
8/31/2023,POR-11047619,101,Machine Carpentry,wall decoration,5.5,311,SSO-12150083
8/31/2023,POR-11047619,103,Machine Carpentry,wall decoration,20,311,SSO-12150083
8/31/2023,POR-11047618,107,Assembly,wall decoration,950,311,SSO-12150083
8/27/2023,POR-11047618,600,Control & Packing,wall decoration,0,59,SSO-12150083
8/31/2023,POR-11047618,101,Machine Carpentry,wall decoration,0.34,59,SSO-12150083
8/31/2023,POR-11047618,107,Assembly,wall decoration,35,59,SSO-12150083
9/30/2023,POR-11047618,205,Painting ,wall decoration,0,59,SSO-12150083
9/30/2023,POR-11047618,204,Painting ,wall decoration,0,59,SSO-12150083
9/30/2023,POR-11047618,203,Painting ,wall decoration,0,59,SSO-12150083
9/30/2023,POR-11047618,202,Painting ,wall decoration,0,59,SSO-12150083
9/30/2023,POR-11047618,201,Painting ,wall decoration,200,59,SSO-12150083
9/30/2023,POR-11047618,200,Painting ,wall decoration,0,59,SSO-12150083
9/30/2023,POR-11047617,111,Assembly,wall decoration,200,59,SSO-12150083
9/30/2023,POR-11047617,106,Machine Carpentry,wall decoration,100,59,SSO-12150083
9/30/2023,POR-11047617,103,Machine Carpentry,wall decoration,0,59,SSO-12150083
8/27/2023,POR-11047617,600,Control & Packing,wall decoration,0,57,SSO-12150083
8/31/2023,POR-11047617,101,Machine Carpentry,wall decoration,0.34,57,SSO-12150083
8/31/2023,POR-11047617,107,Assembly,wall decoration,35,57,SSO-12150083
9/30/2023,POR-11047617,205,Painting ,wall decoration,0,57,SSO-12150083
9/30/2023,POR-11047617,204,Painting ,wall decoration,0,57,SSO-12150083
9/30/2023,POR-11047617,203,Painting ,wall decoration,0,57,SSO-12150083
9/30/2023,POR-11047617,202,Painting ,wall decoration,350,57,SSO-12150083
9/30/2023,POR-11047616,201,Painting ,wall decoration,0,57,SSO-12150083
9/30/2023,POR-11047616,200,Painting ,wall decoration,0,57,SSO-12150083
9/30/2023,POR-11047616,111,Assembly,wall decoration,300,57,SSO-12150083
9/30/2023,POR-11047615,106,Machine Carpentry,wall decoration,0,57,SSO-12150083
9/30/2023,POR-11047615,103,Machine Carpentry,wall decoration,0,57,SSO-12150083
8/27/2023,POR-11047615,600,Control & Packing,Desk,0,2,SSO-12150083
8/31/2023,POR-11047614,100,Machine Carpentry,Desk,0.17,2,SSO-12150083
8/31/2023,POR-11047614,101,Machine Carpentry,Desk,2.5,2,SSO-12150083
8/31/2023,POR-11047614,102,Machine Carpentry,Desk,4,2,SSO-12150083
8/31/2023,POR-11047614,103,Machine Carpentry,Desk,8,2,SSO-12150083
8/31/2023,POR-11047614,106,Machine Carpentry,Desk,20,2,SSO-12150083
8/31/2023,POR-11047614,107,Assembly,Desk,200,2,SSO-12150083
8/27/2023,POR-11047614,600,Control & Packing,Door,0,1,SSO-12150083
11/23/2023,POR-11047614,100,Machine Carpentry,Door,0.17,1,SSO-12150083
11/23/2023,POR-11047614,101,Machine Carpentry,Door,0.08,1,SSO-12150083
11/23/2023,POR-11047614,106,Machine Carpentry,Door,2,1,SSO-12150083
11/23/2023,POR-11047613,112,Assembly,Door,15,1,SSO-12150083
8/27/2023,POR-11047613,600,Control & Packing,Door,0,101.37,SSO-12150083
8/27/2023,POR-11047613,600,Control & Packing,Stair,0,267,SSO-12150083
3/9/2023,POR-11047613,100,Machine Carpentry,Panal,0.17,165.75,SSO-12150083
3/9/2023,POR-11047613,101,Machine Carpentry,Panal,2,165.75,SSO-12150083
3/9/2023,POR-11047613,102,Machine Carpentry,Panal,1,165.75,SSO-12150083
3/9/2023,POR-11047613,106,Machine Carpentry,Panal,20,165.75,SSO-12150083
3/9/2023,POR-11047613,107,Assembly,Panal,120,165.75,SSO-12150083
4/30/2023,POR-11047613,600,Control & Packing,Panal,0,165.75,SSO-12150083
9/30/2023,POR-11047613,205,Painting ,Panal,0,165.75,SSO-12150083
9/30/2023,POR-11047612,204,Painting ,Panal,0,165.75,SSO-12150083
9/30/2023,POR-11047612,202,Painting ,Panal,0,165.75,SSO-12150083
9/30/2023,POR-11047612,203,Painting ,Panal,0,165.75,SSO-12150083
9/30/2023,POR-11047612,202,Painting ,Panal,0,165.75,SSO-12150083
9/30/2023,POR-11047612,203,Painting ,Panal,3800,165.75,SSO-12150083
9/30/2023,POR-11047612,202,Painting ,Panal,0,165.75,SSO-12150083
9/30/2023,POR-11047612,201,Painting ,Panal,0,165.75,SSO-12150083
9/30/2023,POR-11047612,200,Painting ,Panal,0,165.75,SSO-12150083
8/27/2023,POR-11047612,600,Control & Packing,Panal,0,348,SSO-12150083
10/30/2023,POR-11047612,100,Machine Carpentry,Panal,9,348,SSO-12150083
10/30/2023,POR-11047611,101,Machine Carpentry,Panal,8.5,348,SSO-12150083
10/30/2023,POR-11047611,106,Machine Carpentry,Panal,100,348,SSO-12150083
10/30/2023,POR-11047611,107,Assembly,Panal,20,348,SSO-12150083
3/9/2023,POR-11047610,100,Machine Carpentry,Door,0.25,17,SSO-12150083
3/9/2023,POR-11047610,101,Machine Carpentry,Door,0.67,17,SSO-12150083
3/9/2023,POR-11047610,107,Assembly,Door,40,17,SSO-12150083
8/27/2023,POR-11047609,600,Control & Packing,Door,0,17,SSO-12150083
11/23/2023,POR-11047609,100,Machine Carpentry,Door,3,17,SSO-12150083
11/23/2023,POR-11047609,101,Machine Carpentry,Door,15,17,SSO-12150083
11/23/2023,POR-11047609,112,Assembly,Door,510,17,SSO-12150083
12/30/2023,POR-11047609,203,Painting ,Door,1700,17,SSO-12150083
12/30/2023,POR-11047609,205,Painting ,Door,0,17,SSO-12150083
12/30/2023,POR-11047609,204,Painting ,Door,0,17,SSO-12150083
12/30/2023,POR-11047609,202,Painting ,Door,0,17,SSO-12150083
12/30/2023,POR-11047609,203,Painting ,Door,0,17,SSO-12150083
12/30/2023,POR-11047609,202,Painting ,Door,0,17,SSO-12150083
12/30/2023,POR-11047609,202,Painting ,Door,0,17,SSO-12150083
12/30/2023,POR-11047608,201,Painting ,Door,0,17,SSO-12150083
8/27/2023,POR-11047608,600,Control & Packing,Door,0,1,SSO-12150083
12/30/2023,POR-11047608,202,Painting ,Door,10,1,SSO-12150083
12/30/2023,POR-11047608,111,Assembly,Door,20,1,SSO-12150083
12/30/2023,POR-11047608,106,Machine Carpentry,Door,0,1,SSO-12150083
12/30/2023,POR-11047608,103,Machine Carpentry,Door,0,1,SSO-12150083
12/30/2023,POR-11047608,101,Machine Carpentry,Door,0,1,SSO-12150083
12/30/2023,POR-11047608,100,Machine Carpentry,Door,0,1,SSO-12150083
12/30/2023,POR-11047608,205,Painting ,Door,0,1,SSO-12150083
12/30/2023,POR-11047608,204,Painting ,Door,0,1,SSO-12150083
12/30/2023,POR-11047607,203,Painting ,Door,0,1,SSO-12150083
12/30/2023,POR-11047607,201,Painting ,Door,0,1,SSO-12150083
12/30/2023,POR-11047607,200,Painting ,Door,0,1,SSO-12150083
8/27/2023,POR-11047607,600,Control & Packing,Door,0,1,SSO-12150083
3/9/2023,POR-11047607,100,Machine Carpentry,Book Shelf ,0.08,32.4,SSO-12150083
3/9/2023,POR-11047607,101,Machine Carpentry,Book Shelf ,3.5,32.4,SSO-12150083
3/9/2023,POR-11047607,102,Machine Carpentry,Book Shelf ,2,32.4,SSO-12150083
3/9/2023,POR-11047607,106,Machine Carpentry,Book Shelf ,25,32.4,SSO-12150083
3/9/2023,POR-11047607,107,Assembly,Book Shelf ,140,32.4,SSO-12150083
8/14/2023,POR-11047607,600,Control & Packing,Book Shelf ,0,32.4,SSO-12150083
9/30/2023,POR-11047606,205,Painting ,Book Shelf ,0,32.4,SSO-12150083
9/30/2023,POR-11047606,204,Painting ,Book Shelf ,0,32.4,SSO-12150083
9/30/2023,POR-11047606,202,Painting ,Book Shelf ,0,32.4,SSO-12150083
9/30/2023,POR-11047606,203,Painting ,Book Shelf ,0,32.4,SSO-12150083
9/30/2023,POR-11047606,202,Painting ,Book Shelf ,0,32.4,SSO-12150083
9/30/2023,POR-11047606,203,Painting ,Book Shelf ,0,32.4,SSO-12150083
9/30/2023,POR-11047606,202,Painting ,Book Shelf ,240,32.4,SSO-12150083
9/30/2023,POR-11047606,201,Painting ,Book Shelf ,0,32.4,SSO-12150083
9/30/2023,POR-11047606,200,Painting ,Book Shelf ,0,32.4,SSO-12150083
5/25/2023,POR-11047606,100,Machine Carpentry,Table,2,32,SSO-12150083
5/25/2023,POR-11047605,101,Machine Carpentry,Table,3,32,SSO-12150083
5/25/2023,POR-11047605,106,Machine Carpentry,Table,10,32,SSO-12150083
5/25/2023,POR-11047605,107,Assembly,Table,240,32,SSO-12150083
6/30/2023,POR-11047605,205,Painting ,Table,0,32,SSO-12150083
6/30/2023,POR-11047605,204,Painting ,Table,0,32,SSO-12150083
6/30/2023,POR-11047605,202,Painting ,Table,0,32,SSO-12150083
6/30/2023,POR-11047605,203,Painting ,Table,0,32,SSO-12150083
6/30/2023,POR-11047605,202,Painting ,Table,0,32,SSO-12150083
6/30/2023,POR-11047605,203,Painting ,Table,0,32,SSO-12150083
6/30/2023,POR-11047605,202,Painting ,Table,0,32,SSO-12150083
6/30/2023,POR-11047604,201,Painting ,Table,40,32,SSO-12150083
6/30/2023,POR-11047604,200,Painting ,Table,0,32,SSO-12150083
6/30/2023,POR-11047604,112,Assembly,Table,-140,32,SSO-12150083
6/30/2023,POR-11047604,600,Control & Packing,Table,0,32,SSO-12150083
3/9/2023,POR-11047604,100,Machine Carpentry,Door,0.42,52,SSO-12150083
3/9/2023,POR-11047604,101,Machine Carpentry,Door,2,52,SSO-12150083
3/9/2023,POR-11047604,106,Machine Carpentry,Door,10,52,SSO-12150083
3/9/2023,POR-11047604,107,Assembly,Door,80,52,SSO-12150083
4/30/2023,POR-11047604,600,Control & Packing,Door,0,52,SSO-12150083
11/23/2023,POR-11047604,100,Machine Carpentry,Door,0.5,52,SSO-12150083
11/23/2023,POR-11047603,101,Machine Carpentry,Door,2,52,SSO-12150083
11/23/2023,POR-11047603,112,Assembly,Door,60,52,SSO-12150083
8/27/2023,POR-11047603,600,Control & Packing,Panal,0,122,SSO-12150083
8/27/2023,POR-11047603,600,Control & Packing,Door,0,1,SSO-12150083
12/30/2023,POR-11047603,202,Painting ,Door,15,1,SSO-12150083
12/30/2023,POR-11047603,111,Assembly,Door,10,1,SSO-12150083
12/30/2023,POR-11047603,106,Machine Carpentry,Door,0,1,SSO-12150083
12/30/2023,POR-11047603,103,Machine Carpentry,Door,0,1,SSO-12150083
